,filename,identity,Line,Epoch,Day,Seconds,Date,Time,OffWrist_Actiware,Activity,White_Light,Red_Light,Green_Light,Blue_Light,Sleep_Wake,Mobility,datetime,sleepdata_DAY,sleepdata_REST,sleepdata_SLEEP,sleepdata_DAILY,sleepdata_EXCLUDED
3762379,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,1,936,1,0,08/01/2014,7:48:00,1,124.0,283.38,15.9,27.4,7.63,,1.0,01AUG14:07:48:00,1,0,0,0,1
3762380,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,2,937,1,30,08/01/2014,7:48:30,1,313.0,165.26,10.8,15.6,4.44,,1.0,01AUG14:07:48:30,1,0,0,0,1
3762381,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,3,938,1,60,08/01/2014,7:49:00,1,216.0,175.93,16.6,15.3,5.06,,1.0,01AUG14:07:49:00,1,0,0,0,1
3762382,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,4,939,1,90,08/01/2014,7:49:30,1,177.0,20.76,2.04,1.79,0.56,,1.0,01AUG14:07:49:30,1,0,0,0,1
3762383,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,5,940,1,120,08/01/2014,7:50:00,1,216.0,44.5,3.81,3.98,1.09,1.0,1.0,01AUG14:07:50:00,1,0,0,0,1
3762384,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,6,941,1,150,08/01/2014,7:50:30,1,356.0,56.62,5.76,4.95,0.52,1.0,1.0,01AUG14:07:50:30,1,0,0,0,1
3762385,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,7,942,1,180,08/01/2014,7:51:00,1,165.0,86.48,9.07,7.47,0.95,1.0,1.0,01AUG14:07:51:00,1,0,0,0,1
3762386,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,8,943,1,210,08/01/2014,7:51:30,1,108.0,78.44,8.5,6.7,0.89,1.0,1.0,01AUG14:07:51:30,1,0,0,0,1
3762387,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,9,944,1,240,08/01/2014,7:52:00,1,104.0,115.84,11.0,10.3,0.89,1.0,1.0,01AUG14:07:52:00,1,0,0,0,1
3762388,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,10,945,1,270,08/01/2014,7:52:30,1,79.0,122.95,11.5,11.0,0.86,1.0,1.0,01AUG14:07:52:30,1,0,0,0,1
3762389,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,11,946,1,300,08/01/2014,7:53:00,1,144.0,43.59,4.34,3.81,0.53,1.0,1.0,01AUG14:07:53:00,1,0,0,0,1
3762390,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,12,947,1,330,08/01/2014,7:53:30,1,190.0,1.21,0.11,0.11,0.05,1.0,1.0,01AUG14:07:53:30,1,0,0,0,1
3762391,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,13,948,1,360,08/01/2014,7:54:00,1,313.0,17.97,2.08,1.5,0.19,1.0,1.0,01AUG14:07:54:00,1,0,0,0,1
3762392,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,14,949,1,390,08/01/2014,7:54:30,1,210.0,315.41,21.6,29.2,10.8,1.0,1.0,01AUG14:07:54:30,1,0,0,0,1
3762393,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,15,950,1,420,08/01/2014,7:55:00,1,216.0,641.52,43.2,59.7,21.1,1.0,1.0,01AUG14:07:55:00,1,0,0,0,1
3762394,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,16,951,1,450,08/01/2014,7:55:30,1,177.0,910.31,54.8,86.3,30.5,1.0,1.0,01AUG14:07:55:30,1,0,0,0,1
3762395,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,17,952,1,480,08/01/2014,7:56:00,1,323.0,538.53,33.3,50.2,23.0,1.0,1.0,01AUG14:07:56:00,1,0,0,0,1
3762396,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,18,953,1,510,08/01/2014,7:56:30,1,0.0,1331.02,57.2,130.0,58.4,1.0,0.0,01AUG14:07:56:30,1,0,0,0,1
3762397,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,19,954,1,540,08/01/2014,7:57:00,1,0.0,1333.79,58.4,130.0,58.4,1.0,0.0,01AUG14:07:57:00,1,0,0,0,1
3762398,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,20,955,1,570,08/01/2014,7:57:30,1,0.0,1339.51,61.0,130.0,58.4,0.0,0.0,01AUG14:07:57:30,1,0,0,0,1
3762399,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,21,956,1,600,08/01/2014,7:58:00,1,3.0,1342.32,61.0,130.0,61.0,1.0,1.0,01AUG14:07:58:00,1,0,0,0,1
3762400,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,22,957,1,630,08/01/2014,7:58:30,1,58.0,1348.3,63.7,130.0,61.0,1.0,1.0,01AUG14:07:58:30,1,0,0,0,1
3762401,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,23,958,1,660,08/01/2014,7:59:00,1,53.0,1262.0,58.4,122.0,58.4,1.0,1.0,01AUG14:07:59:00,1,0,0,0,1
3762402,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,24,959,1,690,08/01/2014,7:59:30,1,24.0,1266.97,51.3,125.0,56.0,1.0,1.0,01AUG14:07:59:30,1,0,0,0,1
3762403,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,25,960,1,720,08/01/2014,8:00:00,1,50.0,1528.78,71.0,148.0,66.6,1.0,1.0,01AUG14:08:00:00,1,0,0,0,1
3762404,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,26,961,1,750,08/01/2014,8:00:30,1,3.0,1528.78,71.0,148.0,66.6,0.0,1.0,01AUG14:08:00:30,1,0,0,0,1
3762405,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,27,962,1,780,08/01/2014,8:01:00,1,36.0,1528.78,71.0,148.0,66.6,1.0,1.0,01AUG14:08:01:00,1,0,0,0,1
3762406,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,28,963,1,810,08/01/2014,8:01:30,1,0.0,1629.52,74.2,158.0,72.6,0.0,0.0,01AUG14:08:01:30,1,0,0,0,1
3762407,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,29,964,1,840,08/01/2014,8:02:00,1,71.0,1629.52,74.2,158.0,72.6,1.0,1.0,01AUG14:08:02:00,1,0,0,0,1
3762408,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,30,965,1,870,08/01/2014,8:02:30,1,9.0,1636.78,77.5,158.0,72.6,1.0,1.0,01AUG14:08:02:30,1,0,0,0,1
3762409,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,31,966,1,900,08/01/2014,8:03:00,1,88.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:03:00,1,0,0,0,1
3762410,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,32,967,1,930,08/01/2014,8:03:30,1,120.0,1629.52,74.2,158.0,72.6,1.0,1.0,01AUG14:08:03:30,1,0,0,0,1
3762411,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,33,968,1,960,08/01/2014,8:04:00,1,20.0,1698.0,75.8,165.0,75.8,1.0,1.0,01AUG14:08:04:00,1,0,0,0,1
3762412,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,34,969,1,990,08/01/2014,8:04:30,1,58.0,1698.0,75.8,165.0,75.8,1.0,1.0,01AUG14:08:04:30,1,0,0,0,1
3762413,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,35,970,1,1020,08/01/2014,8:05:00,1,84.0,1698.0,75.8,165.0,75.8,1.0,1.0,01AUG14:08:05:00,1,0,0,0,1
3762414,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,36,971,1,1050,08/01/2014,8:05:30,1,4.0,1709.07,79.2,165.0,79.2,1.0,1.0,01AUG14:08:05:30,1,0,0,0,1
3762415,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,37,972,1,1080,08/01/2014,8:06:00,1,0.0,1778.9,80.9,173.0,80.9,1.0,0.0,01AUG14:08:06:00,1,0,0,0,1
3762416,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,38,973,1,1110,08/01/2014,8:06:30,1,25.0,1884.33,82.7,184.0,80.9,1.0,1.0,01AUG14:08:06:30,1,0,0,0,1
3762417,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,39,974,1,1140,08/01/2014,8:07:00,1,58.0,1973.95,88.2,192.0,86.3,1.0,1.0,01AUG14:08:07:00,1,0,0,0,1
3762418,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,40,975,1,1170,08/01/2014,8:07:30,1,58.0,1978.22,90.1,192.0,86.3,1.0,1.0,01AUG14:08:07:30,1,0,0,0,1
3762419,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,41,976,1,1200,08/01/2014,8:08:00,1,112.0,1978.11,88.2,192.0,90.1,1.0,1.0,01AUG14:08:08:00,1,0,0,0,1
3762420,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,42,977,1,1230,08/01/2014,8:08:30,1,20.0,2061.34,92.1,201.0,90.1,1.0,1.0,01AUG14:08:08:30,1,0,0,0,1
3762421,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,43,978,1,1260,08/01/2014,8:09:00,1,45.0,1986.74,92.1,192.0,90.1,1.0,1.0,01AUG14:08:09:00,1,0,0,0,1
3762422,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,44,979,1,1290,08/01/2014,8:09:30,1,84.0,1896.32,86.3,184.0,84.5,1.0,1.0,01AUG14:08:09:30,1,0,0,0,1
3762423,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,45,980,1,1320,08/01/2014,8:10:00,1,79.0,1884.33,82.7,184.0,80.9,1.0,1.0,01AUG14:08:10:00,1,0,0,0,1
3762424,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,46,981,1,1350,08/01/2014,8:10:30,1,92.0,1888.33,84.5,184.0,80.9,1.0,1.0,01AUG14:08:10:30,1,0,0,0,1
3762425,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,47,982,1,1380,08/01/2014,8:11:00,1,120.0,1780.92,82.7,173.0,79.2,1.0,1.0,01AUG14:08:11:00,1,0,0,0,1
3762426,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,48,983,1,1410,08/01/2014,8:11:30,1,77.0,1705.32,77.5,165.0,79.2,1.0,1.0,01AUG14:08:11:30,1,0,0,0,1
3762427,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,49,984,1,1440,08/01/2014,8:12:00,1,33.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:12:00,1,0,0,0,1
3762428,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,50,985,1,1470,08/01/2014,8:12:30,1,38.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:12:30,1,0,0,0,1
3762429,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,51,986,1,1500,08/01/2014,8:13:00,1,84.0,1773.18,79.2,173.0,79.2,1.0,1.0,01AUG14:08:13:00,1,0,0,0,1
3762430,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,52,987,1,1530,08/01/2014,8:13:30,1,36.0,1698.0,75.8,165.0,75.8,1.0,1.0,01AUG14:08:13:30,1,0,0,0,1
3762431,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,53,988,1,1560,08/01/2014,8:14:00,1,32.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:14:00,1,0,0,0,1
3762432,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,54,989,1,1590,08/01/2014,8:14:30,1,48.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:14:30,1,0,0,0,1
3762433,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,55,990,1,1620,08/01/2014,8:15:00,1,53.0,1528.78,71.0,148.0,66.6,1.0,1.0,01AUG14:08:15:00,1,0,0,0,1
3762434,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,56,991,1,1650,08/01/2014,8:15:30,1,69.0,1531.99,71.0,148.0,69.5,1.0,1.0,01AUG14:08:15:30,1,0,0,0,1
3762435,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,57,992,1,1680,08/01/2014,8:16:00,1,69.0,1619.22,71.0,158.0,69.5,1.0,1.0,01AUG14:08:16:00,1,0,0,0,1
3762436,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,58,993,1,1710,08/01/2014,8:16:30,1,84.0,1424.9,63.7,139.0,61.0,1.0,1.0,01AUG14:08:16:30,1,0,0,0,1
3762437,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,59,994,1,1740,08/01/2014,8:17:00,1,58.0,1339.51,61.0,130.0,58.4,1.0,1.0,01AUG14:08:17:00,1,0,0,0,1
3762438,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,60,995,1,1770,08/01/2014,8:17:30,1,28.0,1427.84,63.7,139.0,63.7,1.0,1.0,01AUG14:08:17:30,1,0,0,0,1
3762439,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,61,996,1,1800,08/01/2014,8:18:00,1,53.0,1518.9,66.6,148.0,66.6,1.0,1.0,01AUG14:08:18:00,1,0,0,0,1
3762440,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,62,997,1,1830,08/01/2014,8:18:30,1,12.0,1531.99,71.0,148.0,69.5,1.0,1.0,01AUG14:08:18:30,1,0,0,0,1
3762441,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,63,998,1,1860,08/01/2014,8:19:00,1,37.0,1701.67,77.5,165.0,75.8,1.0,1.0,01AUG14:08:19:00,1,0,0,0,1
3762442,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,64,999,1,1890,08/01/2014,8:19:30,1,25.0,1892.23,84.5,184.0,84.5,1.0,1.0,01AUG14:08:19:30,1,0,0,0,1
3762443,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,65,1000,1,1920,08/01/2014,8:20:00,1,38.0,1896.32,86.3,184.0,84.5,1.0,1.0,01AUG14:08:20:00,1,0,0,0,1
3762444,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,66,1001,1,1950,08/01/2014,8:20:30,1,53.0,1888.33,84.5,184.0,80.9,1.0,1.0,01AUG14:08:20:30,1,0,0,0,1
3762445,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,67,1002,1,1980,08/01/2014,8:21:00,1,42.0,1780.92,82.7,173.0,79.2,1.0,1.0,01AUG14:08:21:00,1,0,0,0,1
3762446,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,68,1003,1,2010,08/01/2014,8:21:30,1,9.0,1705.42,79.2,165.0,75.8,1.0,1.0,01AUG14:08:21:30,1,0,0,0,1
3762447,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,69,1004,1,2040,08/01/2014,8:22:00,1,9.0,1705.42,79.2,165.0,75.8,0.0,1.0,01AUG14:08:22:00,1,0,0,0,1
3762448,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,70,1005,1,2070,08/01/2014,8:22:30,1,20.0,1780.92,82.7,173.0,79.2,1.0,1.0,01AUG14:08:22:30,1,0,0,0,1
3762449,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,71,1006,1,2100,08/01/2014,8:23:00,1,1.0,1892.42,86.3,184.0,80.9,0.0,0.0,01AUG14:08:23:00,1,0,0,0,1
3762450,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,72,1007,1,2130,08/01/2014,8:23:30,1,26.0,1780.92,82.7,173.0,79.2,1.0,1.0,01AUG14:08:23:30,1,0,0,0,1
3762451,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,73,1008,1,2160,08/01/2014,8:24:00,1,0.0,1782.81,82.7,173.0,80.9,0.0,0.0,01AUG14:08:24:00,1,0,0,0,1
3762452,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,74,1009,1,2190,08/01/2014,8:24:30,1,0.0,1888.33,84.5,184.0,80.9,0.0,0.0,01AUG14:08:24:30,1,0,0,0,1
3762453,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,75,1010,1,2220,08/01/2014,8:25:00,1,0.0,1780.92,82.7,173.0,79.2,0.0,0.0,01AUG14:08:25:00,1,0,0,0,1
3762454,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,76,1011,1,2250,08/01/2014,8:25:30,1,0.0,1782.81,82.7,173.0,80.9,0.0,0.0,01AUG14:08:25:30,1,0,0,0,1
3762455,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,77,1012,1,2280,08/01/2014,8:26:00,1,1.0,1782.81,82.7,173.0,80.9,0.0,0.0,01AUG14:08:26:00,1,0,0,0,1
3762456,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,78,1013,1,2310,08/01/2014,8:26:30,1,33.0,1888.33,84.5,184.0,80.9,1.0,1.0,01AUG14:08:26:30,1,0,0,0,1
3762457,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,79,1014,1,2340,08/01/2014,8:27:00,1,20.0,1896.6,88.2,184.0,80.9,1.0,1.0,01AUG14:08:27:00,1,0,0,0,1
3762458,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,80,1015,1,2370,08/01/2014,8:27:30,1,100.0,1892.42,86.3,184.0,80.9,1.0,1.0,01AUG14:08:27:30,1,0,0,0,1
3762459,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,81,1016,1,2400,08/01/2014,8:28:00,1,108.0,1892.42,86.3,184.0,80.9,1.0,1.0,01AUG14:08:28:00,1,0,0,0,1
3762460,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,82,1017,1,2430,08/01/2014,8:28:30,1,120.0,1896.6,88.2,184.0,80.9,1.0,1.0,01AUG14:08:28:30,1,0,0,0,1
3762461,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,83,1018,1,2460,08/01/2014,8:29:00,1,88.0,1784.92,84.5,173.0,79.2,1.0,1.0,01AUG14:08:29:00,1,0,0,0,1
3762462,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,84,1019,1,2490,08/01/2014,8:29:30,1,38.0,1892.42,86.3,184.0,80.9,1.0,1.0,01AUG14:08:29:30,1,0,0,0,1
3762463,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,85,1020,1,2520,08/01/2014,8:30:00,1,22.0,1790.9,86.3,173.0,80.9,1.0,1.0,01AUG14:08:30:00,1,0,0,0,1
3762464,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,86,1021,1,2550,08/01/2014,8:30:30,1,36.0,1777.27,82.7,173.0,75.8,1.0,1.0,01AUG14:08:30:30,1,0,0,0,1
3762465,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,87,1022,1,2580,08/01/2014,8:31:00,1,17.0,1777.27,82.7,173.0,75.8,1.0,1.0,01AUG14:08:31:00,1,0,0,0,1
3762466,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,88,1023,1,2610,08/01/2014,8:31:30,1,17.0,1709.25,80.9,165.0,75.8,1.0,1.0,01AUG14:08:31:30,1,0,0,0,1
3762467,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,89,1024,1,2640,08/01/2014,8:32:00,1,20.0,1780.92,82.7,173.0,79.2,1.0,1.0,01AUG14:08:32:00,1,0,0,0,1
3762468,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,90,1025,1,2670,08/01/2014,8:32:30,1,15.0,1786.81,84.5,173.0,80.9,0.0,1.0,01AUG14:08:32:30,1,0,0,0,1
3762469,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,91,1026,1,2700,08/01/2014,8:33:00,1,0.0,1782.81,82.7,173.0,80.9,0.0,0.0,01AUG14:08:33:00,1,0,0,0,1
3762470,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,92,1027,1,2730,08/01/2014,8:33:30,1,0.0,1782.81,82.7,173.0,80.9,0.0,0.0,01AUG14:08:33:30,1,0,0,0,1
3762471,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,93,1028,1,2760,08/01/2014,8:34:00,1,0.0,1709.07,79.2,165.0,79.2,1.0,0.0,01AUG14:08:34:00,1,0,0,0,1
3762472,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,94,1029,1,2790,08/01/2014,8:34:30,1,0.0,1709.07,79.2,165.0,79.2,1.0,0.0,01AUG14:08:34:30,1,0,0,0,1
3762473,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,95,1030,1,2820,08/01/2014,8:35:00,1,284.0,2891.28,119.0,284.0,127.0,1.0,1.0,01AUG14:08:35:00,1,0,0,0,1
3762474,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,96,1031,1,2850,08/01/2014,8:35:30,1,447.0,3204.55,184.0,303.0,130.0,1.0,1.0,01AUG14:08:35:30,1,0,0,0,1
3762475,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,97,1032,1,2880,08/01/2014,8:36:00,1,334.0,2982.23,192.0,278.0,112.0,1.0,1.0,01AUG14:08:36:00,1,0,0,0,1
3762476,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,98,1033,1,2910,08/01/2014,8:36:30,1,356.0,3558.0,201.0,338.0,142.0,1.0,1.0,01AUG14:08:36:30,1,0,0,0,1
3762477,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,99,1034,1,2940,08/01/2014,8:37:00,1,560.0,1501.46,88.2,142.0,57.2,1.0,1.0,01AUG14:08:37:00,1,0,0,0,1
3762478,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,100,1035,1,2970,08/01/2014,8:37:30,1,112.0,102.56,4.07,10.3,2.82,1.0,1.0,01AUG14:08:37:30,1,0,0,0,1
3762479,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,101,1036,1,3000,08/01/2014,8:38:00,1,0.0,181.84,11.0,17.4,4.84,1.0,0.0,01AUG14:08:38:00,1,0,0,0,1
3762480,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,102,1037,1,3030,08/01/2014,8:38:30,1,133.0,93.75,7.8,8.32,3.35,1.0,1.0,01AUG14:08:38:30,1,0,0,0,1
3762481,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,103,1038,1,3060,08/01/2014,8:39:00,1,293.0,88.27,6.56,8.14,2.27,1.0,1.0,01AUG14:08:39:00,1,0,0,0,1
3762482,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,104,1039,1,3090,08/01/2014,8:39:30,1,447.0,105.6,3.65,10.6,4.64,1.0,1.0,01AUG14:08:39:30,1,0,0,0,1
3762483,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,105,1040,1,3120,08/01/2014,8:40:00,1,0.0,178.28,6.01,17.8,8.69,1.0,0.0,01AUG14:08:40:00,1,0,0,0,1
3762484,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,106,1041,1,3150,08/01/2014,8:40:30,1,265.0,94.82,3.07,9.47,4.64,1.0,1.0,01AUG14:08:40:30,1,0,0,0,1
3762485,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,107,1042,1,3180,08/01/2014,8:41:00,1,79.0,3.7,0.23,0.35,0.11,1.0,1.0,01AUG14:08:41:00,1,0,0,0,1
3762486,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,108,1043,1,3210,08/01/2014,8:41:30,1,476.0,18.29,1.11,1.75,0.48,1.0,1.0,01AUG14:08:41:30,1,0,0,0,1
3762487,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,109,1044,1,3240,08/01/2014,8:42:00,1,165.0,400.45,20.7,38.7,14.3,1.0,1.0,01AUG14:08:42:00,1,0,0,0,1
3762488,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,110,1045,1,3270,08/01/2014,8:42:30,0,0.0,132.46,6.7,12.8,4.84,1.0,0.0,01AUG14:08:42:30,1,0,0,0,0
3762489,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,111,1046,1,3300,08/01/2014,8:43:00,1,0.0,132.24,6.7,12.8,4.64,1.0,0.0,01AUG14:08:43:00,1,0,0,0,1
3762490,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,112,1047,1,3330,08/01/2014,8:43:30,1,0.0,132.79,6.85,12.8,4.84,0.0,0.0,01AUG14:08:43:30,1,0,0,0,1
3762491,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,113,1048,1,3360,08/01/2014,8:44:00,1,0.0,132.46,6.7,12.8,4.84,0.0,0.0,01AUG14:08:44:00,1,0,0,0,1
3762492,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,114,1049,1,3390,08/01/2014,8:44:30,1,0.0,127.16,6.56,12.3,4.64,0.0,0.0,01AUG14:08:44:30,1,0,0,0,1
3762493,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,115,1050,1,3420,08/01/2014,8:45:00,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:45:00,1,0,0,0,1
3762494,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,116,1051,1,3450,08/01/2014,8:45:30,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:45:30,1,0,0,0,1
3762495,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,117,1052,1,3480,08/01/2014,8:46:00,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:46:00,1,0,0,0,1
3762496,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,118,1053,1,3510,08/01/2014,8:46:30,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:46:30,1,0,0,0,1
3762497,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,119,1054,1,3540,08/01/2014,8:47:00,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:47:00,1,0,0,0,1
3762498,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,120,1055,1,3570,08/01/2014,8:47:30,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:47:30,1,0,0,0,1
3762499,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,121,1056,1,3600,08/01/2014,8:48:00,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:48:00,1,0,0,0,1
3762500,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,122,1057,1,3630,08/01/2014,8:48:30,1,0.0,132.24,6.7,12.8,4.64,0.0,0.0,01AUG14:08:48:30,1,0,0,0,1
3762501,434_8_1_2014_7_48_00_AM_20171208_lmm5346.csv,434,123,1058,1,3660,08/01/2014,8:49:00,1,0.0,126.94,6.56,12.3,4.44,0.0,0.0,01AUG14:08:49:00,1,0,0,0,1
