,filename,identity,Line,Epoch,Day,Seconds,Date,Time,OffWrist_Actiware,Activity,White_Light,Red_Light,Green_Light,Blue_Light,Sleep_Wake,Mobility,datetime,sleepdata_DAY,sleepdata_REST,sleepdata_SLEEP,sleepdata_DAILY,sleepdata_EXCLUDED
2952437,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9371,11230,4,281100,2015-09-11,1900-01-01 21:35:00,0,96.0,8.43,2.37,0.36,0.04,1.0,1.0,11SEP15:21:35:00,4,0,0,1,0
2952438,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9372,11231,4,281130,2015-09-11,1900-01-01 21:35:30,0,89.0,4.93,1.18,0.26,0.03,1.0,1.0,11SEP15:21:35:30,4,0,0,1,0
2952439,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9373,11232,4,281160,2015-09-11,1900-01-01 21:36:00,0,215.0,13.96,2.88,0.86,0.09,1.0,1.0,11SEP15:21:36:00,4,0,0,1,0
2952440,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9374,11233,4,281190,2015-09-11,1900-01-01 21:36:30,0,200.0,14.39,3.07,0.86,0.09,1.0,1.0,11SEP15:21:36:30,4,0,0,1,0
2952441,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9375,11234,4,281220,2015-09-11,1900-01-01 21:37:00,0,35.0,8.66,2.13,0.45,0.05,1.0,1.0,11SEP15:21:37:00,4,0,0,1,0
2952442,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9376,11235,4,281250,2015-09-11,1900-01-01 21:37:30,0,123.0,11.26,3.14,0.49,0.05,1.0,1.0,11SEP15:21:37:30,4,0,0,1,0
2952443,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9377,11236,4,281280,2015-09-11,1900-01-01 21:38:00,0,61.0,21.3,4.34,1.32,0.13,1.0,1.0,11SEP15:21:38:00,4,0,0,1,0
2952444,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9378,11237,4,281310,2015-09-11,1900-01-01 21:38:30,0,157.0,1.85,0.11,0.18,0.07,1.0,1.0,11SEP15:21:38:30,4,0,0,1,0
2952445,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9379,11238,4,281340,2015-09-11,1900-01-01 21:39:00,0,61.0,23.14,5.06,1.35,0.15,1.0,1.0,11SEP15:21:39:00,4,0,0,1,0
2952446,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9380,11239,4,281370,2015-09-11,1900-01-01 21:39:30,0,66.0,7.64,1.5,0.49,0.05,1.0,1.0,11SEP15:21:39:30,4,0,0,1,0
2952447,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9381,11240,4,281400,2015-09-11,1900-01-01 21:40:00,0,29.0,7.76,1.91,0.4,0.03,1.0,1.0,11SEP15:21:40:00,4,0,0,1,0
2952448,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9382,11241,4,281430,2015-09-11,1900-01-01 21:40:30,0,59.0,6.89,1.67,0.36,0.03,1.0,1.0,11SEP15:21:40:30,4,0,0,1,0
2952449,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9383,11242,4,281460,2015-09-11,1900-01-01 21:41:00,0,24.0,6.89,1.67,0.36,0.03,1.0,1.0,11SEP15:21:41:00,4,0,0,1,0
2952450,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9384,11243,4,281490,2015-09-11,1900-01-01 21:41:30,0,39.0,6.81,1.64,0.36,0.03,1.0,1.0,11SEP15:21:41:30,4,0,0,1,0
2952451,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9385,11244,4,281520,2015-09-11,1900-01-01 21:42:00,0,23.0,6.27,1.57,0.32,0.03,1.0,1.0,11SEP15:21:42:00,4,0,0,1,0
2952452,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9386,11245,4,281550,2015-09-11,1900-01-01 21:42:30,0,21.0,6.58,1.54,0.36,0.03,1.0,1.0,11SEP15:21:42:30,4,0,0,1,0
2952453,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9387,11246,4,281580,2015-09-11,1900-01-01 21:43:00,0,89.0,8.76,2.17,0.45,0.05,1.0,1.0,11SEP15:21:43:00,4,0,0,1,0
2952454,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9388,11247,4,281610,2015-09-11,1900-01-01 21:43:30,0,63.0,8.25,2.13,0.4,0.04,1.0,1.0,11SEP15:21:43:30,4,0,0,1,0
2952455,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9389,11248,4,281640,2015-09-11,1900-01-01 21:44:00,0,54.0,7.51,1.79,0.4,0.04,1.0,1.0,11SEP15:21:44:00,4,0,0,1,0
2952456,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9390,11249,4,281670,2015-09-11,1900-01-01 21:44:30,0,6.0,7.14,1.79,0.36,0.04,1.0,1.0,11SEP15:21:44:30,4,0,0,1,0
2952457,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9391,11250,4,281700,2015-09-11,1900-01-01 21:45:00,0,34.0,7.5,1.79,0.4,0.03,1.0,1.0,11SEP15:21:45:00,4,0,0,1,0
2952458,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9392,11251,4,281730,2015-09-11,1900-01-01 21:45:30,0,23.0,7.05,1.75,0.36,0.03,1.0,1.0,11SEP15:21:45:30,4,0,0,1,0
2952459,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9393,11252,4,281760,2015-09-11,1900-01-01 21:46:00,0,46.0,7.42,1.75,0.4,0.04,1.0,1.0,11SEP15:21:46:00,4,0,0,1,0
2952460,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9394,11253,4,281790,2015-09-11,1900-01-01 21:46:30,0,76.0,7.5,1.79,0.4,0.04,1.0,1.0,11SEP15:21:46:30,4,0,0,1,0
2952461,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9395,11254,4,281820,2015-09-11,1900-01-01 21:47:00,0,143.0,8.91,2.58,0.36,0.04,1.0,1.0,11SEP15:21:47:00,4,0,0,1,0
2952462,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9396,11255,4,281850,2015-09-11,1900-01-01 21:47:30,0,215.0,2.92,0.82,0.12,0.01,1.0,1.0,11SEP15:21:47:30,4,0,0,1,0
2952463,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9397,11256,4,281880,2015-09-11,1900-01-01 21:48:00,0,82.0,1.67,0.54,0.05,0.01,1.0,1.0,11SEP15:21:48:00,4,0,0,1,0
2952464,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9398,11257,4,281910,2015-09-11,1900-01-01 21:48:30,0,123.0,1.5,0.47,0.05,0.01,1.0,1.0,11SEP15:21:48:30,4,0,0,1,0
2952465,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9399,11258,4,281940,2015-09-11,1900-01-01 21:49:00,0,318.0,1.67,0.54,0.05,0.01,1.0,1.0,11SEP15:21:49:00,4,0,0,1,0
2952466,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9400,11259,4,281970,2015-09-11,1900-01-01 21:49:30,0,182.0,12.1,3.98,0.37,0.07,1.0,1.0,11SEP15:21:49:30,4,0,0,1,0
2952467,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9401,11260,4,282000,2015-09-11,1900-01-01 21:50:00,0,299.0,1.58,0.5,0.05,0.02,1.0,1.0,11SEP15:21:50:00,4,0,0,1,0
2952468,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9402,11261,4,282030,2015-09-11,1900-01-01 21:50:30,0,82.0,16.02,3.65,0.89,0.11,1.0,1.0,11SEP15:21:50:30,4,0,0,1,0
2952469,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9403,11262,4,282060,2015-09-11,1900-01-01 21:51:00,0,46.0,15.49,3.57,0.86,0.09,1.0,1.0,11SEP15:21:51:00,4,0,0,1,0
2952470,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9404,11263,4,282090,2015-09-11,1900-01-01 21:51:30,0,20.0,15.17,3.57,0.82,0.08,1.0,1.0,11SEP15:21:51:30,4,0,0,1,0
2952471,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9405,11264,4,282120,2015-09-11,1900-01-01 21:52:00,0,17.0,15.17,3.57,0.82,0.08,1.0,1.0,11SEP15:21:52:00,4,0,0,1,0
2952472,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9406,11265,4,282150,2015-09-11,1900-01-01 21:52:30,0,21.0,15.17,3.57,0.82,0.08,1.0,1.0,11SEP15:21:52:30,4,0,0,1,0
2952473,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9407,11266,4,282180,2015-09-11,1900-01-01 21:53:00,0,56.0,15.17,3.57,0.82,0.09,1.0,1.0,11SEP15:21:53:00,4,0,0,1,0
2952474,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9408,11267,4,282210,2015-09-11,1900-01-01 21:53:30,0,73.0,14.38,3.42,0.77,0.08,1.0,1.0,11SEP15:21:53:30,4,0,0,1,0
2952475,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9409,11268,4,282240,2015-09-11,1900-01-01 21:54:00,0,44.0,13.95,3.42,0.72,0.08,1.0,1.0,11SEP15:21:54:00,4,0,0,1,0
2952476,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9410,11269,4,282270,2015-09-11,1900-01-01 21:54:30,0,17.0,14.83,3.42,0.82,0.08,1.0,1.0,11SEP15:21:54:30,4,0,0,1,0
2952477,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9411,11270,4,282300,2015-09-11,1900-01-01 21:55:00,0,26.0,14.83,3.42,0.82,0.08,1.0,1.0,11SEP15:21:55:00,4,0,0,1,0
2952478,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9412,11271,4,282330,2015-09-11,1900-01-01 21:55:30,0,10.0,14.83,3.42,0.82,0.08,1.0,1.0,11SEP15:21:55:30,4,0,0,1,0
2952479,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9413,11272,4,282360,2015-09-11,1900-01-01 21:56:00,0,27.0,15.49,3.57,0.86,0.09,1.0,1.0,11SEP15:21:56:00,4,0,0,1,0
2952480,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9414,11273,4,282390,2015-09-11,1900-01-01 21:56:30,0,22.0,14.38,3.42,0.77,0.08,1.0,1.0,11SEP15:21:56:30,4,0,0,1,0
2952481,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9415,11274,4,282420,2015-09-11,1900-01-01 21:57:00,0,107.0,17.84,4.16,0.98,0.1,1.0,1.0,11SEP15:21:57:00,4,0,0,1,0
2952482,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9416,11275,4,282450,2015-09-11,1900-01-01 21:57:30,0,182.0,7.2,2.27,0.24,0.05,1.0,1.0,11SEP15:21:57:30,4,0,0,1,0
2952483,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9417,11276,4,282480,2015-09-11,1900-01-01 21:58:00,0,194.0,3.72,0.98,0.18,0.02,1.0,1.0,11SEP15:21:58:00,4,0,0,1,0
2952484,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9418,11277,4,282510,2015-09-11,1900-01-01 21:58:30,0,46.0,2.66,0.7,0.12,0.01,1.0,1.0,11SEP15:21:58:30,4,0,0,1,0
2952485,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9419,11278,4,282540,2015-09-11,1900-01-01 21:59:00,0,254.0,6.94,1.87,0.32,0.04,1.0,1.0,11SEP15:21:59:00,4,0,0,1,0
2952486,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9420,11279,4,282570,2015-09-11,1900-01-01 21:59:30,0,12.0,7.59,1.83,0.4,0.04,1.0,1.0,11SEP15:21:59:30,4,0,0,1,0
2952487,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9421,11280,4,282600,2015-09-11,1900-01-01 22:00:00,0,11.0,7.14,1.79,0.36,0.04,1.0,1.0,11SEP15:22:00:00,4,0,0,1,0
2952488,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9422,11281,4,282630,2015-09-11,1900-01-01 22:00:30,0,51.0,7.51,1.79,0.4,0.05,1.0,1.0,11SEP15:22:00:30,4,0,0,1,0
2952489,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9423,11282,4,282660,2015-09-11,1900-01-01 22:01:00,0,133.0,8.08,1.87,0.45,0.04,1.0,1.0,11SEP15:22:01:00,4,0,0,1,0
2952490,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9424,11283,4,282690,2015-09-11,1900-01-01 22:01:30,0,56.0,7.34,1.71,0.4,0.04,1.0,1.0,11SEP15:22:01:30,4,0,0,1,0
2952491,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9425,11284,4,282720,2015-09-11,1900-01-01 22:02:00,0,35.0,6.81,1.64,0.36,0.03,1.0,1.0,11SEP15:22:02:00,4,0,0,1,0
2952492,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9426,11285,4,282750,2015-09-11,1900-01-01 22:02:30,0,66.0,7.5,1.79,0.4,0.04,1.0,1.0,11SEP15:22:02:30,4,0,0,1,0
2952493,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9427,11286,4,282780,2015-09-11,1900-01-01 22:03:00,0,115.0,10.03,2.58,0.49,0.05,1.0,1.0,11SEP15:22:03:00,4,0,0,1,0
2952494,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9428,11287,4,282810,2015-09-11,1900-01-01 22:03:30,0,61.0,9.02,2.13,0.49,0.05,1.0,1.0,11SEP15:22:03:30,4,0,0,1,0
2952495,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9429,11288,4,282840,2015-09-11,1900-01-01 22:04:00,0,76.0,8.15,2.08,0.4,0.04,1.0,1.0,11SEP15:22:04:00,4,0,0,1,0
2952496,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9430,11289,4,282870,2015-09-11,1900-01-01 22:04:30,0,78.0,7.42,1.75,0.4,0.04,1.0,1.0,11SEP15:22:04:30,4,0,0,1,0
2952497,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9431,11290,4,282900,2015-09-11,1900-01-01 22:05:00,0,0.0,7.59,1.83,0.4,0.04,1.0,0.0,11SEP15:22:05:00,4,0,0,1,0
2952498,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9432,11291,4,282930,2015-09-11,1900-01-01 22:05:30,0,66.0,7.34,1.71,0.4,0.04,1.0,1.0,11SEP15:22:05:30,4,0,0,1,0
2952499,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9433,11292,4,282960,2015-09-11,1900-01-01 22:06:00,0,46.0,6.73,1.6,0.36,0.03,1.0,1.0,11SEP15:22:06:00,4,0,0,1,0
2952500,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9434,11293,4,282990,2015-09-11,1900-01-01 22:06:30,0,89.0,10.06,2.76,0.45,0.05,1.0,1.0,11SEP15:22:06:30,4,0,0,1,0
2952501,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9435,11294,4,283020,2015-09-11,1900-01-01 22:07:00,0,22.0,7.42,1.75,0.4,0.04,1.0,1.0,11SEP15:22:07:00,4,0,0,1,0
2952502,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9436,11295,4,283050,2015-09-11,1900-01-01 22:07:30,0,26.0,8.17,1.91,0.45,0.04,1.0,1.0,11SEP15:22:07:30,4,0,0,1,0
2952503,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9437,11296,4,283080,2015-09-11,1900-01-01 22:08:00,0,207.0,11.58,2.53,0.67,0.08,1.0,1.0,11SEP15:22:08:00,4,0,0,1,0
2952504,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9438,11297,4,283110,2015-09-11,1900-01-01 22:08:30,0,85.0,13.32,2.94,0.77,0.09,1.0,1.0,11SEP15:22:08:30,4,0,0,1,0
2952505,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9439,11298,4,283140,2015-09-11,1900-01-01 22:09:00,0,38.0,8.87,2.22,0.45,0.05,1.0,1.0,11SEP15:22:09:00,4,0,0,1,0
2952506,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9440,11299,4,283170,2015-09-11,1900-01-01 22:09:30,0,78.0,8.56,2.08,0.45,0.04,1.0,1.0,11SEP15:22:09:30,4,0,0,1,0
2952507,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9441,11300,4,283200,2015-09-11,1900-01-01 22:10:00,0,51.0,7.34,1.71,0.4,0.04,1.0,1.0,11SEP15:22:10:00,4,0,0,1,0
2952508,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9442,11301,4,283230,2015-09-11,1900-01-01 22:10:30,0,188.0,9.22,2.22,0.49,0.05,1.0,1.0,11SEP15:22:10:30,4,0,0,1,0
2952509,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9443,11302,4,283260,2015-09-11,1900-01-01 22:11:00,0,33.0,7.34,1.71,0.4,0.04,1.0,1.0,11SEP15:22:11:00,4,0,0,1,0
2952510,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9444,11303,4,283290,2015-09-11,1900-01-01 22:11:30,0,138.0,12.91,2.76,0.77,0.08,1.0,1.0,11SEP15:22:11:30,4,0,0,1,0
2952511,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9445,11304,4,283320,2015-09-11,1900-01-01 22:12:00,0,56.0,11.08,2.64,0.59,0.06,1.0,1.0,11SEP15:22:12:00,4,0,0,1,0
2952512,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9446,11305,4,283350,2015-09-11,1900-01-01 22:12:30,0,24.0,9.45,2.32,0.49,0.05,1.0,1.0,11SEP15:22:12:30,4,0,0,1,0
2952513,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9447,11306,4,283380,2015-09-11,1900-01-01 22:13:00,0,56.0,20.8,4.44,1.24,0.14,1.0,1.0,11SEP15:22:13:00,4,0,0,1,0
2952514,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9448,11307,4,283410,2015-09-11,1900-01-01 22:13:30,0,20.0,8.56,2.08,0.45,0.05,1.0,1.0,11SEP15:22:13:30,4,0,0,1,0
2952515,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9449,11308,4,283440,2015-09-11,1900-01-01 22:14:00,0,29.0,7.68,1.87,0.4,0.04,1.0,1.0,11SEP15:22:14:00,4,0,0,1,0
2952516,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9450,11309,4,283470,2015-09-11,1900-01-01 22:14:30,0,16.0,7.59,1.83,0.4,0.04,1.0,1.0,11SEP15:22:14:30,4,0,0,1,0
2952517,197_$_9_8_2015_3_30_00_PM_20170629_lmm5346joust.csv,197_$,9451,11310,4,283500,2015-09-11,1900-01-01 22:15:00,0,49.0,8.66,2.13,0.45,0.04,1.0,1.0,11SEP15:22:15:00,4,0,0,1,0
